codigo_manzana,total_pob,cuenta_1,cuenta_2,cuenta_3,cuenta_4,cuenta_5,cuenta_6,cuenta_7,cuenta_8,cuenta_9,cuenta_10,cuenta_11,cuenta_12,cuenta_13,cuenta_14,cuenta_15,cuenta_16,cuenta_17,cuenta_18,cuenta_19,cuenta_20,cuenta_21,cantidad_casas,educacion_mas_alta,estrato,porcentaje_internet,porcentaje_luz
5000110000000004040432,24,3.0,3.0,2.0,1.0,3.0,3.0,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,,10,3.0,1.0,,0.7
5000110000000004040501,51,3.0,5.0,7.0,3.0,3.0,5.0,7.0,5.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,,,,,,,15,4.0,1.1,0.53,0.8
5000110000000004040502,63,5.0,4.0,3.0,7.0,11.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,,,,,,25,4.0,1.1,0.36,0.84
5000110000000004040503,79,4.0,6.0,8.0,9.0,11.0,9.0,1.0,6.0,4.0,10.0,6.0,2.0,1.0,1.0,1.0,,,,,,,33,4.0,1.1,0.27,0.7
5000110000000004040504,58,11.0,7.0,4.0,4.0,5.0,6.0,4.0,6.0,2.0,1.0,3.0,,,4.0,,,1.0,,,,,28,4.0,1.0,0.25,0.71
5000110000000004040505,50,9.0,3.0,7.0,3.0,6.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,20,4.0,1.2,0.35,0.75
5000110000000004040506,55,7.0,1.0,5.0,5.0,8.0,4.0,4.0,2.0,8.0,2.0,1.0,4.0,2.0,,1.0,,1.0,,,,,22,4.0,1.2,0.36,0.77
5000110000000004040510,66,6.0,3.0,6.0,12.0,7.0,4.0,3.0,4.0,9.0,4.0,2.0,1.0,1.0,3.0,1.0,,,,,,,30,3.0,1.0,0.4,0.67
5000110000000004040513,58,6.0,8.0,5.0,8.0,2.0,4.0,4.0,6.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,,22,4.0,1.0,0.32,0.73
5000110000000004040514,18,,1.0,1.0,3.0,1.0,3.0,2.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,,,6,3.0,1.0,0.5,0.67
5000110000000004040517,57,8.0,7.0,5.0,3.0,5.0,7.0,5.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,,1.0,,,,,18,3.0,1.0,0.39,1.0
5000110000000004040518,80,5.0,8.0,4.0,9.0,9.0,6.0,6.0,7.0,6.0,5.0,5.0,3.0,1.0,4.0,2.0,,,,,,,41,3.0,1.0,0.34,0.68
5000110000000004040519,45,3.0,3.0,3.0,4.0,5.0,1.0,2.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,,1.0,,,,,,21,3.0,1.2,0.24,0.71
5000110000000004040520,67,5.0,11.0,9.0,5.0,4.0,8.0,5.0,5.0,1.0,3.0,7.0,2.0,,,1.0,1.0,,,,,,26,3.0,1.0,0.31,0.65
5000110000000004040521,10,1.0,1.0,,,,2.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,6,3.0,1.5,0.17,0.67
5000110000000004040522,8,,,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,6,4.0,1.8,0.33,0.67
5000110000000004040525,54,,5.0,4.0,7.0,6.0,5.0,4.0,5.0,4.0,4.0,4.0,,1.0,,2.0,2.0,1.0,,,,,19,4.0,1.1,0.37,0.74
5000110000000004040526,53,2.0,6.0,7.0,9.0,1.0,6.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,17,3.0,1.2,0.47,0.88
5000110000000004040622,343,23.0,38.0,34.0,24.0,15.0,18.0,27.0,49.0,37.0,20.0,15.0,17.0,8.0,4.0,1.0,4.0,2.0,5.0,2.0,,,149,5.0,3.0,0.64,0.73
5000110000000004040623,62,4.0,5.0,4.0,5.0,3.0,3.0,4.0,9.0,8.0,,7.0,2.0,4.0,1.0,2.0,,,1.0,,,,28,5.0,2.9,0.39,0.89
5000110000000004040624,55,5.0,6.0,2.0,6.0,4.0,2.0,5.0,5.0,9.0,4.0,3.0,1.0,2.0,,1.0,,,,,,,22,5.0,2.8,0.5,0.82
5000110000000004040625,31,1.0,3.0,3.0,,1.0,2.0,4.0,7.0,2.0,,2.0,2.0,2.0,1.0,1.0,,,,,,,14,4.0,2.8,0.79,0.86
5000110000000004040626,56,3.0,4.0,8.0,4.0,5.0,4.0,6.0,11.0,5.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,19,5.0,2.7,0.74,0.84
5000110000000004040627,53,8.0,2.0,7.0,1.0,2.0,6.0,7.0,5.0,4.0,2.0,2.0,,2.0,1.0,2.0,1.0,,1.0,,,,32,5.0,2.8,0.34,0.56
5000110000000004040628,72,5.0,9.0,7.0,3.0,,4.0,6.0,10.0,7.0,4.0,5.0,5.0,3.0,2.0,,2.0,,,,,,38,5.0,2.8,0.34,0.53
5000110000000004040630,89,7.0,9.0,7.0,9.0,7.0,11.0,8.0,7.0,3.0,6.0,5.0,,3.0,3.0,2.0,,2.0,,,,,32,4.0,2.5,0.44,0.94
5000110000000004040632,60,5.0,9.0,2.0,4.0,4.0,4.0,6.0,6.0,7.0,3.0,6.0,1.0,,3.0,,,,,,,,36,6.0,3.0,0.58,0.64
5000110000000004040633,74,6.0,13.0,4.0,3.0,5.0,8.0,7.0,7.0,6.0,6.0,2.0,4.0,2.0,,1.0,,,,,,,34,5.0,3.0,0.59,0.65
5000110000000004040634,691,52.0,45.0,58.0,57.0,51.0,63.0,49.0,61.0,55.0,52.0,37.0,30.0,26.0,20.0,14.0,7.0,6.0,5.0,2.0,,1.0,348,5.0,3.0,0.49,0.69
5000110000000004040635,480,26.0,40.0,59.0,43.0,31.0,24.0,46.0,58.0,53.0,22.0,25.0,11.0,20.0,14.0,2.0,2.0,2.0,2.0,,,,183,5.0,3.0,0.72,0.8
5000110000000004040636,11,1.0,1.0,,1.0,,2.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,7,4.0,1.8,0.29,0.71
5000110000000004040637,30,2.0,3.0,2.0,3.0,1.0,4.0,4.0,,3.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,14,4.0,1.6,0.29,0.79
5000110000000004040638,108,7.0,12.0,12.0,15.0,9.0,6.0,16.0,7.0,7.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,35,4.0,1.9,0.46,0.8
5000110000000004040639,146,19.0,19.0,14.0,10.0,15.0,20.0,13.0,12.0,1.0,8.0,5.0,3.0,3.0,2.0,,1.0,,1.0,,,,46,4.0,1.9,0.48,0.89
5000110000000004040640,89,5.0,3.0,8.0,15.0,9.0,12.0,5.0,5.0,8.0,7.0,4.0,3.0,2.0,2.0,,,,,,1.0,,35,4.0,2.0,0.51,0.86
5000110000000004040641,115,6.0,15.0,10.0,10.0,10.0,11.0,8.0,10.0,10.0,10.0,7.0,3.0,3.0,1.0,1.0,,,,,,,35,4.0,1.6,0.63,0.89
5000110000000004040644,89,6.0,4.0,9.0,7.0,7.0,11.0,11.0,7.0,5.0,6.0,4.0,2.0,2.0,4.0,4.0,,,,,,,41,4.0,1.7,0.39,0.73
5000110000000004040645,97,5.0,6.0,9.0,6.0,10.0,13.0,6.0,5.0,4.0,4.0,7.0,1.0,6.0,4.0,1.0,7.0,3.0,,,,,33,4.0,2.0,0.55,0.91
5000110000000004040646,251,20.0,19.0,22.0,24.0,15.0,16.0,25.0,26.0,11.0,12.0,14.0,14.0,7.0,9.0,7.0,5.0,2.0,3.0,,,,131,5.0,2.9,0.53,0.69
5000110000000004040647,846,54.0,76.0,58.0,77.0,69.0,61.0,79.0,72.0,59.0,58.0,62.0,39.0,21.0,25.0,15.0,8.0,8.0,5.0,,,,343,5.0,3.0,0.59,0.81
5000110000000004040649,39,2.0,5.0,1.0,3.0,2.0,4.0,3.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,,,,39,5.0,2.9,0.33,0.38
5000110000000004040654,83,6.0,9.0,7.0,4.0,7.0,9.0,8.0,3.0,7.0,8.0,4.0,3.0,4.0,2.0,,2.0,,,,,,32,4.0,1.8,0.19,0.69
5000110000000004040711,118,10.0,10.0,14.0,13.0,15.0,3.0,8.0,8.0,9.0,6.0,6.0,3.0,7.0,4.0,1.0,1.0,,,,,,35,4.0,2.0,0.63,0.89
5000110000000004040712,106,11.0,9.0,7.0,9.0,20.0,7.0,8.0,11.0,8.0,5.0,4.0,2.0,3.0,,1.0,,,,1.0,,,32,4.0,2.0,0.66,0.88
5000110000000004040713,94,5.0,5.0,14.0,11.0,8.0,5.0,12.0,10.0,3.0,7.0,4.0,2.0,3.0,2.0,3.0,,,,,,,29,4.0,1.9,0.62,0.9
5000110000000004040714,81,3.0,9.0,11.0,6.0,6.0,11.0,5.0,3.0,4.0,4.0,5.0,7.0,2.0,3.0,2.0,,,,,,,29,4.0,2.0,0.48,0.79
5000110000000004040715,25,2.0,2.0,2.0,,2.0,1.0,5.0,2.0,1.0,,2.0,2.0,3.0,,,,1.0,,,,,12,4.0,1.4,0.17,0.83
5000110000000004040719,149,13.0,11.0,9.0,15.0,19.0,13.0,9.0,8.0,11.0,8.0,13.0,6.0,5.0,2.0,4.0,1.0,2.0,,,,,55,4.0,2.0,0.53,0.89
5000110000000004040720,83,9.0,5.0,7.0,7.0,11.0,10.0,2.0,6.0,5.0,2.0,9.0,2.0,4.0,2.0,,,,2.0,,,,36,4.0,2.0,0.39,0.78
5000110000000004040721,82,12.0,6.0,6.0,6.0,10.0,10.0,6.0,5.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,,1.0,,,36,3.0,2.2,0.36,0.78
5000110000000004040803,156,8.0,7.0,14.0,16.0,17.0,14.0,17.0,16.0,7.0,5.0,9.0,7.0,2.0,6.0,5.0,2.0,4.0,,,,,56,4.0,1.4,0.39,0.93
5000110000000004040805,178,13.0,14.0,18.0,17.0,15.0,16.0,17.0,16.0,7.0,5.0,10.0,12.0,8.0,3.0,3.0,3.0,1.0,,,,,65,3.0,1.7,0.37,0.78
5000110000000004040809,129,11.0,8.0,12.0,16.0,16.0,10.0,11.0,9.0,10.0,10.0,6.0,4.0,4.0,1.0,1.0,,,,,,,53,4.0,1.4,0.49,0.81
5000110000000004040810,137,12.0,9.0,14.0,15.0,15.0,14.0,7.0,9.0,7.0,11.0,6.0,6.0,3.0,3.0,3.0,,3.0,,,,,43,3.0,1.7,0.51,0.95
5000110000000004040811,95,7.0,7.0,7.0,10.0,12.0,9.0,8.0,9.0,5.0,7.0,4.0,3.0,2.0,2.0,2.0,1.0,,,,,,33,4.0,2.1,0.48,0.85
5000110000000004040814,87,5.0,9.0,5.0,10.0,14.0,11.0,5.0,5.0,4.0,6.0,4.0,1.0,1.0,4.0,1.0,,1.0,1.0,,,,37,4.0,2.3,0.54,0.84
5000110000000004040815,107,9.0,12.0,5.0,12.0,17.0,12.0,5.0,5.0,11.0,6.0,3.0,5.0,,3.0,,1.0,,1.0,,,,40,4.0,2.0,0.43,0.85
5000110000000004040818,37,,2.0,4.0,6.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,,1.0,,,,,,,10,3.0,1.0,0.2,0.9
5000110000000004040820,42,1.0,4.0,3.0,7.0,6.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,,,1.0,,,1.0,,,19,3.0,1.5,0.47,0.68
5000110000000004040821,78,7.0,5.0,7.0,9.0,8.0,6.0,4.0,10.0,6.0,1.0,3.0,4.0,1.0,4.0,,2.0,1.0,,,,,34,4.0,1.9,0.47,0.85
5000110000000004040901,67,3.0,6.0,5.0,6.0,9.0,4.0,2.0,3.0,7.0,4.0,4.0,5.0,3.0,2.0,,2.0,,,1.0,,1.0,32,3.0,1.3,0.09,0.63
5000110000000004040902,34,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,,1.0,,1.0,,1.0,,1.0,,,15,3.0,1.1,0.13,0.67
5000110000000004040903,81,3.0,7.0,11.0,8.0,5.0,5.0,5.0,6.0,10.0,7.0,3.0,6.0,1.0,4.0,,,,,,,,31,4.0,1.0,0.06,0.77
5000110000000004040904,142,9.0,12.0,14.0,14.0,13.0,6.0,9.0,14.0,8.0,6.0,11.0,8.0,9.0,4.0,1.0,1.0,2.0,1.0,,,,49,4.0,1.0,0.04,0.86
5000110000000004040906,90,9.0,8.0,7.0,12.0,10.0,10.0,6.0,5.0,5.0,3.0,3.0,7.0,3.0,2.0,,,,,,,,35,3.0,1.3,0.11,0.71
5000110000000004040907,120,10.0,14.0,14.0,15.0,9.0,8.0,7.0,9.0,6.0,8.0,13.0,3.0,,,1.0,,2.0,,1.0,,,41,3.0,1.0,0.02,0.73
5000110000000004040908,39,,3.0,3.0,6.0,,2.0,4.0,6.0,,6.0,2.0,2.0,2.0,,1.0,1.0,,1.0,,,,31,3.0,1.0,0.1,0.61
5000110000000004040909,72,5.0,5.0,4.0,13.0,10.0,4.0,3.0,6.0,4.0,7.0,4.0,2.0,2.0,2.0,1.0,,,,,,,33,4.0,1.2,0.15,0.76
5000110000000004040910,50,4.0,6.0,9.0,2.0,3.0,7.0,4.0,4.0,,3.0,6.0,1.0,,1.0,,,,,,,,19,3.0,1.0,0.11,0.74
5000110000000004040911,16,,,1.0,2.0,1.0,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,16,3.0,1.0,0.13,0.56
5000110000000004040912,94,6.0,11.0,10.0,14.0,2.0,10.0,7.0,8.0,5.0,4.0,6.0,,7.0,2.0,,1.0,1.0,,,,,34,3.0,1.3,0.12,0.97
5000110000000004040913,96,10.0,4.0,10.0,17.0,8.0,11.0,8.0,5.0,6.0,6.0,3.0,6.0,,,1.0,,1.0,,,,,31,3.0,1.5,0.16,0.9
5000110000000004040914,34,2.0,3.0,5.0,5.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,,1.0,1.0,,,,,,,,16,3.0,1.5,0.19,0.63
5000110000000004040915,30,1.0,,1.0,,4.0,6.0,4.0,2.0,1.0,2.0,1.0,5.0,,,,1.0,2.0,,,,,25,3.0,1.1,0.04,0.72
5000110000000004040916,37,3.0,1.0,2.0,7.0,1.0,3.0,2.0,2.0,7.0,4.0,2.0,2.0,,,,1.0,,,,,,22,3.0,1.0,0.05,0.82
5000110000000004040917,660,61.0,33.0,50.0,72.0,48.0,60.0,104.0,85.0,47.0,27.0,20.0,19.0,13.0,5.0,7.0,3.0,4.0,1.0,,,1.0,592,6.0,2.3,0.34,0.47
5000110000000004040918,50,1.0,3.0,8.0,8.0,1.0,2.0,7.0,5.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,17,3.0,1.2,0.24,0.82
5000110000000004040919,29,3.0,1.0,2.0,1.0,7.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,14,3.0,1.0,0.07,0.79
5000110000000004040920,7,,,,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,13,4.0,1.0,,0.31
5000110000000004040921,17,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,1.0,,,,1.0,,,,,,7,3.0,1.0,0.14,0.86
5000110000000004040922,26,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,,2.0,,4.0,3.0,2.0,,,,,,,,12,2.0,1.0,,0.42
5000110000000004040923,40,3.0,4.0,8.0,2.0,2.0,2.0,8.0,2.0,,3.0,,1.0,1.0,2.0,,1.0,1.0,,,,,22,3.0,1.0,,0.5
5000110000000004040924,27,1.0,3.0,5.0,2.0,1.0,,5.0,1.0,3.0,,2.0,2.0,,2.0,,,,,,,,18,2.0,1.0,0.06,0.56
5000110000000004040925,57,6.0,4.0,6.0,6.0,8.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,2.0,,1.0,,2.0,,,,,34,3.0,1.1,0.03,0.53
5000110000000004040926,75,8.0,2.0,7.0,11.0,9.0,4.0,1.0,4.0,6.0,8.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,34,3.0,1.1,0.24,0.68
5000110000000004040927,38,3.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,4.0,,,,,,,,18,2.0,1.0,,0.67
5000110000000004040928,65,6.0,5.0,7.0,7.0,6.0,2.0,4.0,7.0,2.0,7.0,3.0,5.0,2.0,1.0,1.0,,,,,,,24,3.0,1.0,0.04,0.71
5000110000000004040929,30,2.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,,,,1.0,,,,,,,17,3.0,1.0,0.12,0.47
5000110000000004040930,70,11.0,4.0,12.0,10.0,5.0,3.0,6.0,2.0,5.0,2.0,5.0,2.0,2.0,,,,1.0,,,,,27,3.0,1.0,0.04,0.52
5000110000000004040931,57,8.0,8.0,4.0,3.0,6.0,8.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,,,,1.0,,,,,27,3.0,1.2,0.04,0.44
5000110000000004040932,27,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,4.0,1.0,4.0,1.0,1.0,,,,,,,,,14,3.0,1.0,,0.57
5000110000000004040933,71,10.0,6.0,8.0,6.0,11.0,4.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,,,1.0,,,,32,3.0,1.0,0.22,0.66
5000110000000004040934,85,10.0,9.0,8.0,7.0,13.0,6.0,7.0,4.0,7.0,3.0,3.0,3.0,4.0,,,,1.0,,,,,30,3.0,1.0,,0.73
5000110000000004040936,45,3.0,5.0,5.0,3.0,5.0,3.0,,7.0,,2.0,1.0,1.0,7.0,,2.0,,1.0,,,,,18,2.0,1.0,,0.72
5000110000000004040937,42,5.0,,6.0,4.0,3.0,2.0,5.0,6.0,2.0,,5.0,1.0,1.0,2.0,,,,,,,,21,4.0,1.0,0.1,0.67
5000110000000004040938,47,4.0,2.0,6.0,7.0,5.0,4.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,,,,15,3.0,1.6,0.07,0.8
5000110000000004040939,42,8.0,1.0,5.0,4.0,2.0,4.0,8.0,2.0,,2.0,5.0,,,1.0,,,,,,,,22,3.0,1.6,0.14,0.45
5000110000000004040940,36,2.0,5.0,4.0,4.0,3.0,2.0,5.0,,2.0,3.0,3.0,1.0,,,1.0,,,,1.0,,,20,3.0,1.1,0.1,0.5
5000110000000004040941,72,6.0,4.0,7.0,8.0,7.0,7.0,3.0,6.0,2.0,11.0,3.0,5.0,2.0,,1.0,,,,,,,31,4.0,1.6,0.29,0.74
5000110000000004040942,49,7.0,6.0,6.0,8.0,8.0,1.0,3.0,2.0,3.0,3.0,,2.0,,,,,,,,,,16,3.0,1.2,0.13,0.81
5000110000000004040943,44,5.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,6.0,4.0,2.0,2.0,,,,,,,,,13,3.0,1.0,0.15,0.92
5000110000000004040944,49,6.0,3.0,5.0,6.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,1.0,,,1.0,,,,,,19,3.0,1.5,0.05,0.58
5000110000000004040945,35,1.0,2.0,1.0,1.0,1.0,4.0,3.0,,4.0,2.0,6.0,4.0,2.0,,2.0,1.0,1.0,,,,,31,2.0,1.0,0.03,0.65
5000110000000004040948,22,1.0,3.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,,2.0,,,,,,,,,,8,4.0,1.0,,0.75
5000110000000004040949,33,3.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,5.0,,2.0,,,,,,,,,,,10,4.0,1.0,0.4,1.0
5000110000000004040950,19,2.0,,2.0,3.0,2.0,1.0,1.0,5.0,,1.0,,1.0,,,,1.0,,,,,,10,4.0,1.0,0.1,0.6
5000110000000004040952,24,1.0,3.0,2.0,4.0,,1.0,4.0,5.0,,,1.0,1.0,,,1.0,,1.0,,,,,25,5.0,2.3,0.2,0.28
5000110000000004041001,24,3.0,3.0,4.0,1.0,,4.0,3.0,2.0,2.0,,1.0,1.0,,,,,,,,,,12,3.0,1.0,0.33,0.58
5000110000000004041002,43,4.0,7.0,4.0,1.0,6.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,18,3.0,1.0,0.28,0.72
5000110000000004041003,16,1.0,1.0,4.0,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,6,2.0,1.0,0.17,0.83
5000110000000004041004,15,3.0,,,,3.0,2.0,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,,7,4.0,1.0,0.14,0.57
5000110000000004041005,35,3.0,6.0,3.0,2.0,,4.0,8.0,2.0,,1.0,2.0,2.0,2.0,,,,,,,,,9,3.0,1.0,0.11,0.89
5000110000000004041006,45,5.0,3.0,2.0,5.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,,1.0,,,,,,,15,4.0,1.0,0.07,0.8
5000110000000004041007,21,1.0,1.0,3.0,2.0,,3.0,5.0,2.0,,,3.0,1.0,,,,,,,,,,7,4.0,1.0,0.14,0.86
5000110000000004041011,24,3.0,3.0,,,,1.0,3.0,4.0,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,9,4.0,1.1,,0.89
5000110000000004041012,26,2.0,2.0,4.0,1.0,6.0,5.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,12,4.0,1.0,0.17,0.83
5000110000000004041101,11,2.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,11,3.0,1.0,,0.55
5000110000000004041102,24,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,,,,2.0,1.0,,,,,,,,14,3.0,1.0,0.14,0.5
5000110000000004041103,25,3.0,1.0,2.0,4.0,5.0,,,1.0,1.0,2.0,2.0,,1.0,,,2.0,,,1.0,,,11,4.0,1.0,0.09,0.36
5000110000000004041104,17,1.0,,1.0,1.0,2.0,3.0,2.0,3.0,,,1.0,1.0,,1.0,,,,1.0,,,,15,5.0,1.0,0.13,0.67
5000110000000004041106,7,,,,,,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,6,3.0,1.0,,0.83
5000110000000004041109,15,,2.0,1.0,,1.0,4.0,,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,7,4.0,1.0,,0.86
5000110000000004041205,54,4.0,8.0,7.0,5.0,2.0,1.0,3.0,4.0,2.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,,,,,,27,2.0,1.2,0.04,0.56
5000110000000004041206,31,3.0,4.0,2.0,2.0,4.0,1.0,1.0,6.0,2.0,2.0,,2.0,,1.0,1.0,,,,,,,16,3.0,1.4,,0.5
5000110000000004041210,10,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,13,3.0,1.0,,0.38
5000110000000004041211,7,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,4,4.0,1.3,,1.0
5000110000000004041212,21,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,4.0,1.0,1.0,,,,,,,,17,2.0,1.2,,0.47
5000110000000004041213,17,1.0,,1.0,2.0,,1.0,3.0,2.0,,2.0,2.0,1.0,,1.0,1.0,,,,,,,5,4.0,1.3,,1.0
5000110000000004041214,24,3.0,1.0,1.0,,1.0,5.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,1.0,,,,8,4.0,1.5,,0.75
5000110000000004041215,35,6.0,6.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,,2.0,,,,,,,20,3.0,1.0,,0.45
5000110000000004041216,34,2.0,7.0,1.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,,,1.0,,,,,,,,22,3.0,1.0,,0.5
5000110000000004050101,18,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,6,3.0,1.3,0.17,1.0
5000110000000004050102,45,2.0,1.0,3.0,13.0,8.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,20,4.0,1.2,0.25,0.95
5000110000000004050103,33,2.0,3.0,,7.0,2.0,5.0,,1.0,2.0,4.0,,2.0,,3.0,2.0,,,,,,,19,3.0,1.3,0.37,0.79
5000110000000004050104,25,1.0,1.0,6.0,3.0,1.0,,2.0,2.0,,2.0,1.0,2.0,,2.0,1.0,,,1.0,,,,7,3.0,1.0,0.57,0.86
5000110000000004050105,34,2.0,1.0,1.0,4.0,3.0,6.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,,,,,,,,,15,4.0,1.1,0.4,1.0
5000110000000004050107,120,3.0,15.0,10.0,18.0,11.0,12.0,12.0,11.0,7.0,5.0,5.0,3.0,4.0,1.0,2.0,,1.0,,,,,45,3.0,1.1,0.22,0.82
5000110000000004050108,38,2.0,3.0,6.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,,4.0,1.0,,1.0,1.0,1.0,,,,,19,4.0,2.0,0.32,0.58
5000110000000004050109,94,5.0,14.0,7.0,9.0,13.0,8.0,9.0,6.0,2.0,5.0,8.0,2.0,2.0,3.0,,,,,,,1.0,27,3.0,1.5,0.33,0.7
5000110000000004050110,58,5.0,3.0,3.0,4.0,5.0,5.0,8.0,1.0,4.0,2.0,7.0,5.0,1.0,2.0,1.0,2.0,,,,,,21,4.0,1.6,0.43,0.86
5000110000000004050112,94,8.0,8.0,12.0,7.0,10.0,11.0,4.0,10.0,7.0,2.0,6.0,2.0,2.0,2.0,1.0,,2.0,,,,,35,4.0,2.1,0.23,0.89
5000110000000004050114,71,3.0,6.0,4.0,11.0,4.0,3.0,6.0,3.0,8.0,2.0,2.0,6.0,4.0,3.0,5.0,,1.0,,,,,31,3.0,1.0,0.19,0.9
5000110000000004050115,122,8.0,9.0,12.0,18.0,14.0,8.0,8.0,7.0,7.0,5.0,9.0,5.0,6.0,1.0,,2.0,2.0,,,,1.0,44,4.0,1.1,0.2,0.84
5000110000000004050118,32,,,5.0,5.0,7.0,2.0,3.0,,2.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,11,5.0,1.3,0.36,1.0
5000110000000004050119,71,5.0,6.0,7.0,7.0,14.0,4.0,2.0,6.0,5.0,3.0,2.0,3.0,3.0,,1.0,,2.0,,,1.0,,37,3.0,1.2,0.19,0.54
5000110000000004050120,66,4.0,5.0,6.0,12.0,8.0,2.0,1.0,7.0,4.0,2.0,3.0,,4.0,4.0,2.0,1.0,1.0,,,,,25,3.0,1.2,0.28,0.68
5000110000000004050121,59,7.0,5.0,2.0,4.0,7.0,2.0,4.0,5.0,4.0,5.0,1.0,,1.0,6.0,3.0,2.0,,,,1.0,,19,3.0,1.6,0.32,0.89
5000110000000004050122,43,2.0,4.0,4.0,6.0,3.0,2.0,3.0,4.0,3.0,5.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,18,4.0,1.0,0.33,0.61
5000110000000004050123,91,3.0,8.0,11.0,8.0,9.0,7.0,7.0,5.0,7.0,7.0,6.0,2.0,4.0,4.0,1.0,2.0,,,,,,31,3.0,1.6,0.19,0.9
5000110000000004050124,15,2.0,2.0,2.0,,,2.0,2.0,,1.0,,1.0,,,,3.0,,,,,,,6,3.0,2.0,0.17,0.67
5000110000000004050201,54,3.0,4.0,4.0,11.0,5.0,3.0,1.0,4.0,2.0,6.0,3.0,,2.0,2.0,2.0,2.0,,,,,,24,3.0,1.1,0.29,0.79
